id,formula,elements,num_elements,has_transition_metals,families
GEN_05480,"{'Na': 0.5458006858825684, 'O': 0.3965546786785126, 'V': 0.029085777699947357}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05481,"{'Na': 0.11015775799751282, 'O': 0.589829683303833, 'V': 0.2998127341270447}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05482,"{'Fe': 0.13014927506446838, 'Na': 0.41265419125556946, 'O': 0.44985491037368774}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_05483,"{'Co': 0.03011929988861084, 'Mg': 0.1200072318315506, 'Mn': 0.1439422070980072, 'Na': 0.19547651708126068, 'O': 0.5071464776992798}","['Mg', 'O', 'Mn', 'Co', 'Na']",5,2,['high_entropy']
GEN_05484,"{'Na': 0.027837149798870087, 'O': 0.6300004124641418, 'P': 0.07425916939973831, 'V': 0.2666839361190796}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05485,"{'Na': 0.1762043535709381, 'O': 0.5694500207901001, 'V': 0.2469741851091385}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05486,"{'C': 0.03351524844765663, 'Co': 0.017085494473576546, 'Fe': 0.047527410089969635, 'Ge': 0.01661575399339199, 'Na': 0.0833066925406456, 'O': 0.5483465790748596, 'P': 0.06829468160867691, 'V': 0.029727471992373466}","['C', 'V', 'O', 'Co', 'Na', 'Fe', 'P', 'Ge']",8,3,"['phosphate', 'high_entropy']"
GEN_05487,"{'Co': 0.14865338802337646, 'Na': 0.4692220985889435, 'O': 0.38137736916542053}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_05488,"{'Co': 0.2821196913719177, 'Na': 0.18313360214233398, 'O': 0.5062633156776428, 'P': 0.025381876155734062}","['P', 'Co', 'Na', 'O']",4,1,['phosphate']
GEN_05489,"{'Co': 0.131828173995018, 'Fe': 0.012824952602386475, 'Na': 0.22517049312591553, 'O': 0.5572284460067749, 'P': 0.07176627218723297}","['O', 'Co', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05490,"{'Fe': 0.04348590597510338, 'Na': 0.17643623054027557, 'O': 0.5724496841430664, 'V': 0.18909315764904022}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05491,"{'Fe': 0.15670660138130188, 'Na': 0.38917532563209534, 'O': 0.4528185725212097}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_05492,"{'Co': 0.010400072671473026, 'Fe': 0.10908036679029465, 'Na': 0.20648455619812012, 'O': 0.5496876239776611, 'P': 0.11271943151950836}","['O', 'Co', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05493,"{'Na': 0.14575213193893433, 'O': 0.5797560811042786, 'V': 0.27392372488975525}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05494,"{'Na': 0.34448403120040894, 'O': 0.5129125118255615, 'P': 0.07935292273759842, 'V': 0.04552292078733444}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05495,"{'Na': 0.03133004158735275, 'O': 0.6334892511367798, 'P': 0.013647463172674179, 'V': 0.3210759162902832}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05496,"{'Na': 0.15513037145137787, 'O': 0.5810381174087524, 'V': 0.25829532742500305}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05497,"{'Na': 0.13673262298107147, 'O': 0.5978139042854309, 'V': 0.2627744972705841}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05498,"{'Fe': 0.2510492205619812, 'Na': 0.09480133652687073, 'O': 0.5741990804672241, 'P': 0.014935101382434368, 'V': 0.05846712738275528}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05499,"{'Na': 0.061500322073698044, 'O': 0.6219812631607056, 'V': 0.3157345652580261}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05500,"{'Na': 0.2509576082229614, 'O': 0.5371838808059692, 'V': 0.20256537199020386}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05501,"{'Co': 0.1619786024093628, 'Mn': 0.01318096648901701, 'Na': 0.30912595987319946, 'O': 0.4527193605899811}","['O', 'Co', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_05502,"{'Na': 0.20311474800109863, 'O': 0.5638614296913147, 'V': 0.22152085602283478}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05503,"{'Na': 0.2198864221572876, 'O': 0.5603201389312744, 'P': 0.16978611052036285, 'V': 0.03305647522211075}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05504,"{'Fe': 0.1485166698694229, 'Na': 0.34406477212905884, 'O': 0.4895860254764557, 'V': 0.013644821010529995}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05505,"{'Co': 0.07189714163541794, 'Fe': 0.02817254327237606, 'Na': 0.3431825339794159, 'O': 0.515468418598175, 'P': 0.04005309194326401}","['O', 'Co', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05506,"{'Fe': 0.12190666049718857, 'Na': 0.28879737854003906, 'O': 0.5055541396141052, 'V': 0.07618381083011627}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05507,"{'Co': 0.013305100612342358, 'Fe': 0.11868645250797272, 'Na': 0.392744779586792, 'O': 0.4687521755695343}","['Co', 'Na', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05508,"{'Mn': 0.15305998921394348, 'Na': 0.374847948551178, 'O': 0.4447321891784668, 'V': 0.023615989834070206}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_05509,"{'Co': 0.03920780494809151, 'Mn': 0.06778433173894882, 'Na': 0.2930789291858673, 'O': 0.5431923866271973, 'P': 0.03902576118707657, 'V': 0.010892407037317753}","['V', 'O', 'Mn', 'Co', 'P', 'Na']",6,3,"['phosphate', 'high_entropy']"
GEN_05510,"{'Na': 0.0930834412574768, 'O': 0.6203154921531677, 'P': 0.012417636811733246, 'V': 0.2711878716945648}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05511,"{'Na': 0.06479986757040024, 'O': 0.621177077293396, 'P': 0.08567842096090317, 'V': 0.22319859266281128}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05512,"{'Fe': 0.11026029288768768, 'Na': 0.3906344771385193, 'O': 0.4735771119594574, 'V': 0.011095506139099598}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05513,"{'Fe': 0.22029666602611542, 'Na': 0.2799157202243805, 'O': 0.49695685505867004}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_05514,"{'Na': 0.14150886237621307, 'O': 0.5935826301574707, 'V': 0.26305776834487915}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05515,"{'C': 0.01439611241221428, 'Co': 0.04601237177848816, 'K': 0.014339161105453968, 'Mg': 0.0378650426864624, 'Mn': 0.07126164436340332, 'Na': 0.18294523656368256, 'O': 0.5673162937164307, 'Ti': 0.014040515758097172}","['Mg', 'C', 'Mn', 'O', 'Co', 'K', 'Ti', 'Na']",8,3,['high_entropy']
GEN_05516,"{'Mn': 0.05330822616815567, 'Na': 0.3634605407714844, 'O': 0.504528820514679, 'P': 0.02239088900387287, 'V': 0.03670208528637886}","['V', 'O', 'Mn', 'P', 'Na']",5,2,"['phosphate', 'high_entropy']"
GEN_05517,"{'Li': 0.010836108587682247, 'Na': 0.2059074342250824, 'O': 0.5639660954475403, 'V': 0.20780988037586212}","['Li', 'V', 'Na', 'O']",4,1,['layered_oxide']
GEN_05518,"{'Mn': 0.011195136234164238, 'Na': 0.22223897278308868, 'O': 0.5520855784416199, 'V': 0.20984452962875366}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_05519,"{'Co': 0.24263295531272888, 'Na': 0.22825734317302704, 'O': 0.5164557695388794}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_05520,"{'Na': 0.5204422473907471, 'O': 0.37802040576934814, 'V': 0.09935992956161499}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05521,"{'Fe': 0.11182724684476852, 'Na': 0.36537274718284607, 'O': 0.4794631600379944, 'Ti': 0.03161360323429108}","['Na', 'Ti', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05522,"{'Fe': 0.10561300069093704, 'Na': 0.5036530494689941, 'O': 0.3898544907569885}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_05523,"{'Co': 0.18285618722438812, 'Na': 0.3932490944862366, 'O': 0.42364370822906494}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_05524,"{'Fe': 0.1729581207036972, 'Na': 0.28153327107429504, 'O': 0.5118444561958313, 'P': 0.01702137663960457}","['P', 'Na', 'Fe', 'O']",4,1,['phosphate']
GEN_05525,"{'Fe': 0.06271754950284958, 'Na': 0.5735891461372375, 'O': 0.362386554479599}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_05526,"{'Na': 0.2327328473329544, 'O': 0.5396737456321716, 'V': 0.22412662208080292}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05527,"{'Fe': 0.1781013309955597, 'Na': 0.13616950809955597, 'O': 0.5841174125671387, 'P': 0.055515337735414505, 'V': 0.042141132056713104}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05528,"{'Mg': 0.022415202111005783, 'Mn': 0.08555179089307785, 'Na': 0.46596264839172363, 'O': 0.4194466173648834}","['Mg', 'O', 'Na', 'Mn']",4,1,['layered_oxide']
GEN_05529,"{'Co': 0.18068139255046844, 'Na': 0.36162877082824707, 'O': 0.45332634449005127}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_05530,"{'Na': 0.03511499986052513, 'O': 0.6416460275650024, 'P': 0.1604802906513214, 'V': 0.1563410609960556}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05531,"{'Na': 0.10627295821905136, 'O': 0.6156440377235413, 'V': 0.2550276219844818}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05532,"{'Co': 0.013819219544529915, 'Mg': 0.18001413345336914, 'Mn': 0.02318958379328251, 'Na': 0.3841836154460907, 'O': 0.39230120182037354}","['Mg', 'O', 'Mn', 'Co', 'Na']",5,2,['high_entropy']
GEN_05533,"{'Mg': 0.14169740676879883, 'Mn': 0.019978221505880356, 'Na': 0.5009324550628662, 'O': 0.33403584361076355}","['Mg', 'O', 'Na', 'Mn']",4,1,['layered_oxide']
GEN_05534,"{'Fe': 0.1618887484073639, 'Na': 0.12766920030117035, 'O': 0.5986135601997375, 'P': 0.08604736626148224, 'V': 0.023885903880000114}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05535,"{'Co': 0.14967630803585052, 'Na': 0.41548213362693787, 'O': 0.4271964430809021}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_05536,"{'Fe': 0.05359427258372307, 'Na': 0.33067935705184937, 'O': 0.5063853859901428, 'V': 0.09298990666866302}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05537,"{'Na': 0.15549562871456146, 'O': 0.5858287215232849, 'P': 0.015165295451879501, 'V': 0.23408234119415283}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05538,"{'Na': 0.1057552918791771, 'O': 0.609688937664032, 'V': 0.2723795771598816}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05539,"{'Fe': 0.08873812109231949, 'Na': 0.2288050353527069, 'O': 0.5669822692871094, 'V': 0.10667983442544937}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05540,"{'Co': 0.06913746148347855, 'Mn': 0.03912298381328583, 'Na': 0.43359851837158203, 'O': 0.4561314582824707}","['O', 'Co', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_05541,"{'Na': 0.0894090086221695, 'O': 0.593582034111023, 'V': 0.31691932678222656}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05542,"{'Na': 0.05567401275038719, 'O': 0.6528403162956238, 'P': 0.19288522005081177, 'V': 0.09718558192253113}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05543,"{'Co': 0.019125018268823624, 'Mn': 0.08686139434576035, 'Na': 0.4113501310348511, 'O': 0.4492720365524292}","['O', 'Co', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_05544,"{'Na': 0.14881160855293274, 'O': 0.6053301095962524, 'P': 0.12669913470745087, 'V': 0.08813122659921646}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05545,"{'Fe': 0.12703891098499298, 'Na': 0.21637515723705292, 'O': 0.5370444059371948, 'P': 0.09255732595920563, 'V': 0.017715975642204285}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05546,"{'Mn': 0.2040097862482071, 'Na': 0.04602109640836716, 'O': 0.6185738444328308, 'V': 0.1112675592303276}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_05547,"{'Na': 0.1287669688463211, 'O': 0.5971297025680542, 'V': 0.27071645855903625}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05548,"{'Fe': 0.1535741537809372, 'Na': 0.26725631952285767, 'O': 0.5252453684806824, 'P': 0.049528833478689194}","['P', 'Na', 'Fe', 'O']",4,1,['phosphate']
GEN_05549,"{'Fe': 0.1242273673415184, 'Na': 0.1958593875169754, 'O': 0.5611439347267151, 'P': 0.0672348216176033, 'V': 0.045949794352054596}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05550,"{'Fe': 0.012099324725568295, 'Na': 0.1593412160873413, 'O': 0.5753876566886902, 'V': 0.24244935810565948}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05551,"{'Na': 0.18629337847232819, 'O': 0.5721824765205383, 'V': 0.22763633728027344}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05552,"{'Co': 0.058663979172706604, 'Na': 0.5848045945167542, 'O': 0.3531573712825775}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_05553,"{'Mn': 0.17414899170398712, 'Na': 0.37542998790740967, 'O': 0.43758007884025574, 'V': 0.012491831555962563}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_05554,"{'Na': 0.18799425661563873, 'O': 0.5691465139389038, 'V': 0.23932196199893951}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05555,"{'Na': 0.055906884372234344, 'O': 0.616922914981842, 'P': 0.09826546907424927, 'V': 0.2068524807691574}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05556,"{'Co': 0.023272544145584106, 'Mg': 0.01575762778520584, 'Na': 0.5821861028671265, 'O': 0.3739068806171417}","['Mg', 'Co', 'Na', 'O']",4,1,['layered_oxide']
GEN_05557,"{'Mn': 0.09672068804502487, 'Na': 0.5153762698173523, 'O': 0.3800179064273834}","['O', 'Na', 'Mn']",3,1,['layered_oxide']
GEN_05558,"{'Mn': 0.03462030366063118, 'Na': 0.2530826926231384, 'O': 0.551356852054596, 'V': 0.15775644779205322}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_05559,"{'Mn': 0.1288481056690216, 'Na': 0.05701686441898346, 'O': 0.6440725326538086, 'P': 0.013816273771226406, 'V': 0.15232239663600922}","['V', 'O', 'Mn', 'P', 'Na']",5,2,"['phosphate', 'high_entropy']"
GEN_05560,"{'Na': 0.03766753897070885, 'O': 0.6750002503395081, 'P': 0.2293441742658615, 'V': 0.055608902126550674}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05561,"{'Fe': 0.03281250596046448, 'Na': 0.10021480172872543, 'O': 0.6270085573196411, 'P': 0.21150019764900208, 'V': 0.026269838213920593}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05562,"{'Co': 0.03877034783363342, 'Fe': 0.04400132969021797, 'Na': 0.4733797311782837, 'O': 0.43522533774375916}","['Co', 'Na', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05563,"{'Co': 0.043586425483226776, 'Mn': 0.014761362224817276, 'Na': 0.4241483807563782, 'O': 0.4650637209415436, 'P': 0.02517693303525448}","['O', 'Mn', 'Co', 'P', 'Na']",5,2,"['phosphate', 'high_entropy']"
GEN_05564,"{'Na': 0.12428579479455948, 'O': 0.5872758030891418, 'V': 0.2815784513950348}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05565,"{'Na': 0.31980153918266296, 'O': 0.4903859496116638, 'V': 0.1832132637500763}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05566,"{'Fe': 0.14848685264587402, 'Na': 0.39542797207832336, 'O': 0.4536319971084595}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_05567,"{'Na': 0.17078366875648499, 'O': 0.5866474509239197, 'P': 0.06085769087076187, 'V': 0.1718449592590332}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05568,"{'Co': 0.06819665431976318, 'Na': 0.5851832032203674, 'O': 0.34418079257011414}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_05569,"{'Fe': 0.20599958300590515, 'Na': 0.20397089421749115, 'O': 0.5449119806289673, 'Ti': 0.025652123615145683}","['Na', 'Ti', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05570,"{'Co': 0.1378859430551529, 'Na': 0.47250333428382874, 'O': 0.38952115178108215}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_05571,"{'Na': 0.16745899617671967, 'O': 0.5657721757888794, 'V': 0.26666706800460815}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05572,"{'Fe': 0.19691583514213562, 'Na': 0.18692906200885773, 'O': 0.5450344681739807, 'V': 0.05268808454275131}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05573,"{'Na': 0.08861301094293594, 'O': 0.6445471048355103, 'P': 0.23684817552566528, 'V': 0.020679747685790062}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05574,"{'Na': 0.030911274254322052, 'O': 0.6334324479103088, 'P': 0.08839019387960434, 'V': 0.24527592957019806}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05575,"{'Mn': 0.35495418310165405, 'Na': 0.12368988245725632, 'O': 0.5024332404136658, 'V': 0.01679973118007183}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_05576,"{'Na': 0.07500937581062317, 'O': 0.6171559691429138, 'V': 0.3009069263935089}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05577,"{'Mn': 0.15393486618995667, 'Na': 0.2180061936378479, 'O': 0.5303351283073425, 'V': 0.09116657078266144}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_05578,"{'Na': 0.05867009609937668, 'O': 0.6348531246185303, 'P': 0.1776246279478073, 'V': 0.11851092427968979}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05579,"{'Fe': 0.06466842442750931, 'Na': 0.22869691252708435, 'O': 0.563348114490509, 'V': 0.1289299577474594}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05580,"{'Fe': 0.16037403047084808, 'Na': 0.2707846462726593, 'O': 0.5248759388923645, 'V': 0.02671920508146286}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05581,"{'Na': 0.05217563360929489, 'O': 0.6290231943130493, 'P': 0.04663782939314842, 'V': 0.2608332633972168}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05582,"{'Na': 0.14506372809410095, 'O': 0.5891037583351135, 'V': 0.26536962389945984}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05583,"{'Fe': 0.2313203066587448, 'Na': 0.254181444644928, 'O': 0.5114919543266296}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_05584,"{'Na': 0.07236592471599579, 'O': 0.5960245728492737, 'V': 0.33144792914390564}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05585,"{'Fe': 0.010600863955914974, 'Na': 0.08223665505647659, 'O': 0.6410441994667053, 'P': 0.18425863981246948, 'V': 0.07872193306684494}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05586,"{'Co': 0.018456075340509415, 'Mn': 0.3006467819213867, 'Na': 0.20643220841884613, 'O': 0.4697207808494568}","['O', 'Co', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_05587,"{'Co': 0.01774446666240692, 'Fe': 0.036338694393634796, 'Na': 0.23707886040210724, 'O': 0.562518298625946, 'P': 0.14028184115886688}","['O', 'Co', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05588,"{'Na': 0.21179349720478058, 'O': 0.5522606372833252, 'V': 0.2341332882642746}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05589,"{'Co': 0.214084193110466, 'Na': 0.324692040681839, 'O': 0.4598417580127716}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_05590,"{'Mn': 0.311987966299057, 'Na': 0.2991712987422943, 'O': 0.38867321610450745}","['O', 'Na', 'Mn']",3,1,['layered_oxide']
GEN_05591,"{'Mn': 0.31056565046310425, 'Na': 0.09291139990091324, 'O': 0.5377717614173889, 'V': 0.05458246171474457}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_05592,"{'Na': 0.11042919009923935, 'O': 0.6294934749603271, 'P': 0.1254509836435318, 'V': 0.11809273064136505}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_05593,"{'Fe': 0.027062244713306427, 'Na': 0.346466988325119, 'O': 0.4971224367618561, 'V': 0.10650705546140671}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05594,"{'Co': 0.017888344824314117, 'Mn': 0.11035452038049698, 'Na': 0.14154966175556183, 'O': 0.5969439744949341, 'P': 0.10177608579397202, 'V': 0.025791078805923462}","['V', 'O', 'Mn', 'Co', 'P', 'Na']",6,3,"['phosphate', 'high_entropy']"
GEN_05595,"{'Na': 0.09284655004739761, 'O': 0.6227287650108337, 'V': 0.2793143689632416}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05596,"{'Co': 0.07178875058889389, 'Mg': 0.025350039824843407, 'Mn': 0.04209339991211891, 'Na': 0.3811971843242645, 'O': 0.467146098613739}","['Mg', 'O', 'Mn', 'Co', 'Na']",5,2,['high_entropy']
GEN_05597,"{'Na': 0.1861133724451065, 'O': 0.5597078800201416, 'V': 0.2540801167488098}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05598,"{'Fe': 0.27434879541397095, 'Na': 0.1650872826576233, 'O': 0.5449909567832947, 'V': 0.013367588631808758}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05599,"{'Fe': 0.11694956570863724, 'Na': 0.13390520215034485, 'O': 0.5934814810752869, 'P': 0.025793828070163727, 'V': 0.12122490257024765}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05600,"{'Na': 0.029992839321494102, 'O': 0.6218138337135315, 'V': 0.34746167063713074}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05601,"{'Co': 0.024151548743247986, 'K': 0.013255471363663673, 'Mg': 0.11243318766355515, 'Na': 0.2924697697162628, 'O': 0.4546026885509491, 'Ti': 0.08201371878385544}","['Mg', 'O', 'Co', 'K', 'Ti', 'Na']",6,2,['high_entropy']
GEN_05602,"{'Na': 0.07601170986890793, 'O': 0.6219919919967651, 'V': 0.2969139814376831}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05603,"{'Na': 0.23928065598011017, 'O': 0.5337314605712891, 'V': 0.2244746834039688}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05604,"{'Co': 0.039735399186611176, 'Fe': 0.022969504818320274, 'Na': 0.4592970013618469, 'O': 0.44000834226608276}","['Co', 'Na', 'Fe', 'O']",4,2,['layered_oxide']
GEN_05605,"{'Co': 0.13582123816013336, 'Na': 0.45668622851371765, 'O': 0.4049818217754364}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_05606,"{'Co': 0.014431919902563095, 'Fe': 0.12527303397655487, 'Na': 0.3151998817920685, 'O': 0.5077149271965027, 'P': 0.032324545085430145}","['O', 'Co', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05607,"{'Co': 0.24702125787734985, 'Na': 0.2988022565841675, 'O': 0.45251938700675964}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_05608,"{'Fe': 0.011023810133337975, 'Na': 0.0710906833410263, 'O': 0.6397688984870911, 'P': 0.05400915816426277, 'V': 0.20740564167499542}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05609,"{'Na': 0.09772126376628876, 'O': 0.6086437106132507, 'V': 0.29019203782081604}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05610,"{'Co': 0.2967815399169922, 'Na': 0.259917676448822, 'O': 0.4432646632194519}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_05611,"{'Fe': 0.014965773560106754, 'Na': 0.15298451483249664, 'O': 0.605268657207489, 'P': 0.17367666959762573, 'V': 0.04606795310974121}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05612,"{'Fe': 0.03636926785111427, 'Na': 0.1311839520931244, 'O': 0.6379134654998779, 'P': 0.07892896234989166, 'V': 0.11316083371639252}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_05613,"{'Na': 0.2808868885040283, 'O': 0.5069285035133362, 'V': 0.2119624763727188}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_05614,"{'Fe': 0.1373349130153656, 'Na': 0.40557214617729187, 'O': 0.45457327365875244}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
